config,mode,id,split,category,evidence_count,latency_ms,hit_at_1,rr_at_10,first_full_rank,recall_at_1,coverage_at_1,recall_at_2,coverage_at_2,recall_at_3,coverage_at_3,recall_at_4,coverage_at_4,recall_at_5,coverage_at_5,recall_at_6,coverage_at_6,recall_at_8,coverage_at_8,recall_at_10,coverage_at_10,ndcg_at_4,ndcg_at_10,precision_at_4,evidence_density_at_4,doc_hit_at_1,doc_recall_at_4,doc_precision_at_4,wrong_section_at_4,context_tokens_at_4,required_context_recall_at_4,recall_budget_256,coverage_budget_256,chunks_budget_256,recall_budget_512,coverage_budget_512,chunks_budget_512,recall_budget_768,coverage_budget_768,chunks_budget_768,recall_budget_1024,coverage_budget_1024,chunks_budget_1024,recall_budget_1536,coverage_budget_1536,chunks_budget_1536,recall_budget_2048,coverage_budget_2048,chunks_budget_2048,recall_budget_3072,coverage_budget_3072,chunks_budget_3072
B,bm25,q028,dev,acronym,1,8.97120009176433,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.04740941415509651,1,1,1.0,3,1421,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,2,1.0,1.0,4,1.0,1.0,5,1.0,1.0,8
B,bm25,q029,dev,negation,1,8.761400007642806,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9332340838802475,0.9332340838802475,0.5,0.0611880303707012,1,1,0.75,1,1141,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,3,1.0,1.0,5,1.0,1.0,6,1.0,1.0,9
B,bm25,q030,dev,exact_topic,1,8.55350005440414,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.03857350800582242,1,1,1.0,3,1444,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,2,1.0,1.0,4,1.0,1.0,5,1.0,1.0,8
B,bm25,q031,dev,exact_topic,1,7.967500016093254,0,0.2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.38685280723454163,0.0,0.0,1,1,1.0,4,1500,,0.0,0.0,0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,2,0.0,0.0,4,1.0,1.0,5,1.0,1.0,8
B,bm25,q032,dev,confusable,1,7.749099982902408,0,0.2,5,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.27541155237618664,0.595042748920839,0.25,0.0169664065151001,1,1,0.25,0,1530,,0.0,0.0,0,0.0,0.3333333333333333,1,0.0,0.3333333333333333,2,0.0,0.3333333333333333,2,0.0,0.3333333333333333,4,1.0,1.0,5,1.0,1.0,8
B,bm25,q033,dev,symptom_only,1,8.13249999191612,0,0.3333333333333333,3,0.0,0.0,0.0,0.34615384615384615,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5896253213106512,0.5896253213106512,0.5,0.04487400759406282,1,1,1.0,2,1517,,0.0,0.0,0,0.0,0.0,1,0.0,0.34615384615384615,2,0.0,0.34615384615384615,2,1.0,1.0,4,1.0,1.0,5,1.0,1.0,8
B,bm25,q034,dev,paraphrase,1,9.291599970310926,0,0.5,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6309297535714575,0.6309297535714575,0.25,0.06758349705304519,1,1,0.75,2,1406,,0.0,0.0,0,0.0,0.0,1,0.0,0.0,1,1.0,1.0,2,1.0,1.0,4,1.0,1.0,5,1.0,1.0,8
B,bm25,q035,dev,exact_topic,1,8.273900020867586,0,0.3333333333333333,3,0.0,0.0,0.0,0.7933884297520661,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6667938107002159,0.6667938107002159,0.5,0.04049531459170013,1,1,1.0,2,1618,,0.0,0.0,0,0.0,0.0,1,0.0,0.0,1,0.0,0.7933884297520661,2,1.0,1.0,3,1.0,1.0,5,1.0,1.0,8
B,bm25,q036,dev,exact_topic,1,8.862099959515035,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.040507220852412824,1,1,1.0,3,1529,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,2,1.0,1.0,4,1.0,1.0,5,1.0,1.0,8
B,bm25,q037,dev,multi_host,1,8.266499964520335,0,0.125,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.3400591311622579,0.0,0.0,1,1,1.0,4,1510,,0.0,0.0,0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,2,0.0,0.0,4,0.0,0.0,5,1.0,1.0,8
B,bm25,q038,dev,confusable,1,9.74310003221035,0,0.3333333333333333,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.25,0.04078857919782461,1,1,0.75,2,1581,,0.0,0.0,0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,2,1.0,1.0,3,1.0,1.0,5,1.0,1.0,7
B,bm25,q039,dev,acronym,1,8.99640005081892,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.01800808526277104,1,1,1.0,3,1401,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,2,1.0,1.0,4,1.0,1.0,5,1.0,1.0,8
B,bm25,q040,dev,acronym,1,8.623900008387864,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.023915271609156134,1,1,1.0,3,1517,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,2,1.0,1.0,4,1.0,1.0,5,1.0,1.0,8
B,bm25,q041,heldout,no_accent,1,10.07479999680072,0,0.0,,0.0,0.0,0.0,0.5541666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6853224831853963,0.6853224831853963,0.5,0.08553100498930863,1,1,1.0,2,1250,,0.0,0.0,0,0.0,0.0,1,0.0,0.5541666666666667,2,1.0,1.0,3,1.0,1.0,4,1.0,1.0,6,1.0,1.0,9
B,bm25,q042,heldout,multi_fact,1,9.402700001373887,0,0.5,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6309297535714575,0.6309297535714575,0.25,0.07861311362856162,0,1,0.5,1,1310,,0.0,0.0,0,0.0,0.0,1,1.0,1.0,2,1.0,1.0,3,1.0,1.0,4,1.0,1.0,6,1.0,1.0,9
B,bm25,q043,heldout,qualifier,1,8.408699999563396,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.050497866287339974,1,1,1.0,3,1282,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,3,1.0,1.0,5,1.0,1.0,6,1.0,1.0,9
B,bm25,q044,heldout,qualifier,1,10.199000011198223,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.1460122699386503,1,1,1.0,3,1228,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,3,1.0,1.0,4,1.0,1.0,6,1.0,1.0,9
B,bm25,q045,heldout,qualifier,1,11.256700032390654,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.08115737473535639,1,1,1.0,3,1374,1.0,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,3,1.0,1.0,4,1.0,1.0,6,1.0,1.0,9
B,bm25,q046,heldout,mixed_language,1,8.761800010688603,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8054409386009826,0.9152841273157654,0.25,0.07851054284432481,1,1,1.0,3,1150,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,3,1.0,1.0,5,1.0,1.0,6,1.0,1.0,9
B,bm25,q047,heldout,paraphrase,1,8.80230008624494,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.0386309725516774,1,1,1.0,3,1229,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,3,1.0,1.0,4,1.0,1.0,6,1.0,1.0,10
B,bm25,q048,heldout,exact_topic,1,10.132899973541498,0,0.5,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6309297535714575,0.6309297535714575,0.25,0.03323055841041452,0,1,0.75,2,1403,,0.0,0.0,0,0.0,0.0,1,1.0,1.0,2,1.0,1.0,2,1.0,1.0,4,1.0,1.0,5,1.0,1.0,8
B,bm25,q049,heldout,multi_fact,1,10.069599957205355,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.03814432989690722,1,1,1.0,2,1346,1.0,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,3,1.0,1.0,4,1.0,1.0,6,1.0,1.0,9
B,bm25,q050,heldout,paraphrase,1,10.068900068290532,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7579617834394905,0.0,0.7579617834394905,0.0,0.7579617834394905,1.0,1.0,1.0,1.0,0.26932128364619806,0.4566489561215803,0.25,0.039852645679839246,1,1,1.0,3,1341,,0.0,0.0,0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,3,0.0,0.7579617834394905,4,0.0,0.7579617834394905,6,1.0,1.0,9
B,bm25,q051,heldout,negation,1,10.347199975512922,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.05137676292813969,1,1,0.75,2,1470,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,2,1.0,1.0,4,1.0,1.0,5,1.0,1.0,8
B,bm25,q052,heldout,paraphrase,1,8.889100048691034,0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,4,1280,,0.0,0.0,0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,2,0.0,0.0,4,0.0,0.0,6,0.0,0.0,9
B,bm25,q053,heldout,paraphrase,1,9.739300003275275,0,0.0,,0.0,0.5426621160409556,0.0,0.5426621160409556,0.0,0.5426621160409556,0.0,0.5426621160409556,0.0,0.5426621160409556,0.0,0.5426621160409556,1.0,1.0,1.0,1.0,0.6528578687482276,0.8264289343741139,0.25,0.06257378984651712,1,1,0.5,1,1311,,0.0,0.0,0,0.0,0.5426621160409556,1,0.0,0.5426621160409556,2,0.0,0.5426621160409556,3,0.0,0.5426621160409556,4,0.0,0.5426621160409556,5,1.0,1.0,8
B,bm25,q054,heldout,qualifier,1,9.187599993310869,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7759120445223037,0.9133109453560042,0.25,0.05261207854761023,1,1,0.5,1,1376,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,2,1.0,1.0,4,1.0,1.0,5,1.0,1.0,8
B,bm25,q055,heldout,paraphrase,1,10.344099951907992,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.05664488017429194,1,1,0.75,2,1393,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,2,1.0,1.0,4,1.0,1.0,5,1.0,1.0,8
B,bm25,q056,heldout,paraphrase,1,9.8214999306947,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.04142011834319527,1,1,1.0,3,1447,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,2,1.0,1.0,4,1.0,1.0,5,1.0,1.0,8
B,bm25,q057,heldout,paraphrase,1,9.602100006304681,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.04251453488372093,1,1,0.75,2,1447,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,2,1.0,1.0,4,1.0,1.0,5,1.0,1.0,9
B,bm25,q058,heldout,multi_source,2,8.805899997241795,0,0.25,4,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.2640681225725909,0.448643819352159,0.25,0.04611052446321718,1,1,0.75,2,1327,,0.0,0.0,0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,3,0.5,0.5,4,0.5,0.5,5,1.0,1.0,9
C,hybrid,q001,dev,exact_topic,1,39.0932000009343,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.1745005875440658,1,1,0.5,1,760,,1.0,1.0,1,1.0,1.0,2,1.0,1.0,4,1.0,1.0,5,1.0,1.0,7,1.0,1.0,10,1.0,1.0,16
C,hybrid,q002,dev,symptom_only,1,38.00009994301945,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.07228229937393284,1,1,0.5,1,822,,1.0,1.0,1,1.0,1.0,2,1.0,1.0,3,1.0,1.0,5,1.0,1.0,8,1.0,1.0,11,1.0,1.0,17
C,hybrid,q003,dev,qualifier,1,39.79690000414848,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.12710347296813462,1,1,0.75,2,1140,1.0,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,3,1.0,1.0,5,1.0,1.0,7,1.0,1.0,12
C,hybrid,q004,dev,exact_topic,1,39.792299969121814,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.14604236343366778,1,1,1.0,3,484,,1.0,1.0,2,1.0,1.0,4,1.0,1.0,4,1.0,1.0,6,1.0,1.0,8,1.0,1.0,11,1.0,1.0,15
C,hybrid,q005,dev,mixed_language,1,43.70739997830242,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.23965351299326276,1,1,1.0,3,528,,1.0,1.0,2,1.0,1.0,3,1.0,1.0,6,1.0,1.0,8,1.0,1.0,12,1.0,1.0,15,1.0,1.0,20
C,hybrid,q006,dev,qualifier,1,39.392300066538155,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.252516010978957,1,1,0.75,2,559,1.0,1.0,1.0,1,1.0,1.0,3,1.0,1.0,5,1.0,1.0,7,1.0,1.0,8,1.0,1.0,11,1.0,1.0,16
C,hybrid,q007,dev,mixed_language,1,37.61190001387149,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.10631741140215717,1,1,0.5,1,639,,0.0,0.0,0,1.0,1.0,2,1.0,1.0,5,1.0,1.0,6,1.0,1.0,9,1.0,1.0,12,1.0,1.0,18
C,hybrid,q008,dev,qualifier,1,40.0939000537619,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.11397849462365592,1,1,1.0,3,985,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,4,1.0,1.0,6,1.0,1.0,7,1.0,1.0,14
C,hybrid,q009,dev,exact_topic,1,36.99689998757094,0,0.2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.38685280723454163,0.0,0.0,1,1,1.0,4,948,,0.0,0.0,1,0.0,0.0,1,0.0,0.0,3,0.0,0.0,4,1.0,1.0,6,1.0,1.0,8,1.0,1.0,13
C,hybrid,q010,dev,mixed_language,1,35.16600001603365,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.07066381156316917,1,1,1.0,3,960,,1.0,1.0,1,1.0,1.0,1,1.0,1.0,3,1.0,1.0,4,1.0,1.0,6,1.0,1.0,8,1.0,1.0,13
C,hybrid,q011,dev,exact_topic,1,35.66990001127124,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.12543757292882146,1,1,0.75,2,849,,1.0,1.0,1,1.0,1.0,1,1.0,1.0,3,1.0,1.0,5,1.0,1.0,7,1.0,1.0,9,1.0,1.0,15
C,hybrid,q012,dev,paraphrase,1,34.82910001184791,0,0.5,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6309297535714575,0.6309297535714575,0.25,0.062625250501002,1,1,1.0,3,929,,0.0,0.0,1,1.0,1.0,2,1.0,1.0,2,1.0,1.0,4,1.0,1.0,7,1.0,1.0,10,1.0,1.0,16
C,hybrid,q013,dev,no_accent,1,37.9450999898836,0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.5,2,701,,0.0,0.0,1,0.0,0.0,2,0.0,0.0,4,0.0,0.0,6,0.0,0.0,10,0.0,0.0,12,1.0,1.0,18
C,hybrid,q014,dev,exact_topic,1,37.97379997558892,0,0.3333333333333333,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.25,0.0800711743772242,1,1,1.0,3,956,,0.0,0.0,0,0.0,0.0,1,0.0,0.0,2,1.0,1.0,4,1.0,1.0,6,1.0,1.0,9,1.0,1.0,15
C,hybrid,q015,dev,paraphrase,1,34.44249997846782,0,0.2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.38685280723454163,0.0,0.0,1,1,1.0,4,990,,0.0,0.0,1,0.0,0.0,2,0.0,0.0,2,0.0,0.0,4,1.0,1.0,7,1.0,1.0,9,1.0,1.0,15
C,hybrid,q016,dev,confusable,1,36.101499921642244,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.12754158964879853,1,1,0.75,2,817,,0.0,0.0,0,1.0,1.0,2,1.0,1.0,3,1.0,1.0,5,1.0,1.0,7,1.0,1.0,10,1.0,1.0,16
C,hybrid,q017,dev,confusable,1,34.79170007631183,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.03998073217726397,1,1,1.0,3,1007,,1.0,1.0,1,1.0,1.0,1,1.0,1.0,2,1.0,1.0,4,1.0,1.0,5,1.0,1.0,8,1.0,1.0,12
C,hybrid,q018,dev,formula,1,34.24200008157641,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.09863805200165085,1,1,1.0,3,998,,1.0,1.0,1,1.0,1.0,2,1.0,1.0,3,1.0,1.0,4,1.0,1.0,5,1.0,1.0,8,1.0,1.0,13
C,hybrid,q019,dev,qualifier,1,33.38789998088032,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.028981086028065893,1,1,1.0,3,1306,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,2,1.0,1.0,5,1.0,1.0,8,1.0,1.0,14
C,hybrid,q020,dev,qualifier,1,32.33360010199249,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.045361667347772784,1,1,0.75,2,1053,,0.0,0.0,0,1.0,1.0,2,1.0,1.0,2,1.0,1.0,3,1.0,1.0,7,1.0,1.0,9,1.0,1.0,13
C,hybrid,q021,dev,negation,1,33.180000027641654,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.03995560488346282,1,1,0.5,1,881,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,3,1.0,1.0,5,1.0,1.0,8,1.0,1.0,10,1.0,1.0,16
C,hybrid,q022,dev,exact_topic,1,32.75060001760721,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.10424710424710425,1,1,0.5,1,714,,1.0,1.0,1,1.0,1.0,2,1.0,1.0,4,1.0,1.0,5,1.0,1.0,7,1.0,1.0,10,1.0,1.0,16
C,hybrid,q023,dev,negation,1,35.626100027002394,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.06639004149377593,1,1,0.75,2,960,,1.0,1.0,1,1.0,1.0,1,1.0,1.0,3,1.0,1.0,4,1.0,1.0,6,1.0,1.0,9,1.0,1.0,14
C,hybrid,q024,dev,qualifier,1,32.855400000698864,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.054078014184397165,1,1,0.5,1,946,,1.0,1.0,1,1.0,1.0,2,1.0,1.0,3,1.0,1.0,4,1.0,1.0,7,1.0,1.0,9,1.0,1.0,14
C,hybrid,q025,dev,mixed_language,1,32.052300055511296,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.06561679790026247,1,1,1.0,3,750,,1.0,1.0,1,1.0,1.0,3,1.0,1.0,4,1.0,1.0,4,1.0,1.0,6,1.0,1.0,11,1.0,1.0,18
C,hybrid,q026,dev,exact_topic,1,32.853999990038574,0,0.2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.38685280723454163,0.0,0.0,1,1,1.0,4,1029,,0.0,0.0,1,0.0,0.0,1,0.0,0.0,2,0.0,0.0,3,1.0,1.0,7,1.0,1.0,10,1.0,1.0,16
C,hybrid,q027,dev,exact_topic,1,35.17160005867481,0,0.5,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6309297535714575,0.6309297535714575,0.25,0.12751677852348994,1,1,1.0,3,504,,1.0,1.0,2,1.0,1.0,4,1.0,1.0,4,1.0,1.0,5,1.0,1.0,7,1.0,1.0,9,1.0,1.0,15
C,hybrid,q028,dev,acronym,1,34.16729997843504,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.059726962457337884,1,1,0.5,1,1032,,1.0,1.0,1,1.0,1.0,2,1.0,1.0,2,1.0,1.0,3,1.0,1.0,7,1.0,1.0,10,1.0,1.0,16
C,hybrid,q029,dev,negation,1,47.69740009214729,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.08977719528178243,1,1,0.75,2,752,,1.0,1.0,2,1.0,1.0,3,1.0,1.0,4,1.0,1.0,5,1.0,1.0,8,1.0,1.0,11,1.0,1.0,17
C,hybrid,q030,dev,exact_topic,1,40.7013000221923,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.07898658718330849,1,1,1.0,3,719,,1.0,1.0,1,1.0,1.0,2,1.0,1.0,4,1.0,1.0,6,1.0,1.0,8,1.0,1.0,10,1.0,1.0,17
C,hybrid,q031,dev,exact_topic,1,33.530699904076755,0,0.5,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6309297535714575,0.6309297535714575,0.25,0.08173418621179815,1,1,1.0,3,733,,0.0,0.0,1,1.0,1.0,3,1.0,1.0,4,1.0,1.0,6,1.0,1.0,9,1.0,1.0,13,1.0,1.0,18
C,hybrid,q032,dev,confusable,1,31.740100006572902,0,0.3333333333333333,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.25,0.11700468018720749,1,1,0.75,2,615,,0.0,0.0,1,1.0,1.0,3,1.0,1.0,4,1.0,1.0,6,1.0,1.0,9,1.0,1.0,12,1.0,1.0,19
C,hybrid,q033,dev,symptom_only,1,33.60289998818189,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.10015408320493066,1,1,0.75,2,697,,1.0,1.0,1,1.0,1.0,3,1.0,1.0,4,1.0,1.0,5,1.0,1.0,7,1.0,1.0,8,1.0,1.0,14
